MJD,mag,uncert
60098.16611000011,10.997,0.008
60098.169369999785,10.994,0.008
60098.17262999993,11.007,0.008
60098.175879999995,11.014,0.008
60098.17914000014,11.006,0.008
60098.18244000012,11.017,0.008
60098.1857400001,11.01,0.008
60098.189869999886,10.972,0.010
60098.818008999806,10.988,0.031
60098.81865700008,10.988,0.036
60098.819306000136,10.984,0.047
60098.81995399995,10.989,0.042
60098.89905499993,11.003,0.002
60098.89943300001,11.003,0.002
60098.89980999986,10.995,0.002
60098.926748000085,11.038,0.032
60098.927951000165,11.03,0.015
60098.92915500002,11.005,0.002
60098.930612999946,11.0,0.002
60098.93207200011,11.011,0.002
60098.93353000004,11.009,0.002
60098.93497700011,11.018,0.002
60099.15024900017,11.08,0.009
60099.15848200023,11.076,0.008
60099.16417700006,11.072,0.007
60099.166189999785,11.015,0.008
60099.16948000016,11.022,0.008
60099.169906999916,11.092,0.008
60099.172739999834,11.024,0.008
60099.17565899994,11.083,0.008
60099.17599999998,11.021,0.008
60099.17926000012,11.025,0.008
60099.18134699995,11.076,0.008
60099.18251000019,11.023,0.008
60099.185769999865,11.032,0.008
60099.18709499994,11.059,0.008
60099.18903000001,11.024,0.008
60099.190150000155,10.993,0.010
60099.192319999915,11.032,0.008
60099.19281700021,11.075,0.008
60099.19558000006,11.014,0.008
60099.20029200008,11.072,0.008
60099.20635000011,11.06,0.033
60099.20690000011,11.087,0.009
60099.212733999826,11.083,0.008
60099.213260000106,11.09,0.037
60099.215559999924,11.037,0.074
60099.21780999983,11.031,0.069
60099.218291,11.071,0.008
60099.223923999816,11.061,0.009
60099.22981399996,11.011,0.008
60099.23535200022,11.056,0.009
60099.24207000015,11.07,0.008
60099.2487900001,11.067,0.009
60099.24926899979,11.074,0.008
60099.25498599978,11.062,0.008
60099.26045700023,11.113,0.009
60099.266487000044,11.055,0.008
60099.271982999984,11.088,0.009
60099.2778380001,11.079,0.008
60099.28344799997,11.045,0.008
60099.2915070001,10.994,0.008
60099.297271999996,11.06,0.009
60099.30329799978,11.063,0.009
60099.30950499978,11.043,0.009
60099.314569000155,11.091,0.008
60099.32028400013,11.041,0.008
60099.326051999815,11.082,0.008
60099.33338999981,11.08,0.008
60099.34008600004,11.09,0.008
60099.34573799977,11.072,0.008
60099.351522999816,11.082,0.008
60099.35721499985,11.08,0.008
60099.36292099999,11.071,0.008
60099.36864400003,11.085,0.008
60099.37438300019,11.077,0.009
60099.382491,11.089,0.008
60099.388218000066,11.072,0.008
60099.394532999955,11.081,0.008
60099.40200799983,11.089,0.009
60099.40744900005,11.06,0.011
60099.41345199989,11.07,0.009
60099.41918900004,11.081,0.009
60099.42487199977,11.087,0.009
60099.43062300002,11.076,0.009
60099.435961000156,11.091,0.010
60099.44545800006,11.093,0.013
60099.450916000176,11.077,0.013
60099.45686599985,11.072,0.010
60099.4618739998,11.084,0.017
60099.87300899997,10.987,0.004
60099.87338700006,10.982,0.004
60099.87376500014,10.975,0.005
60099.901140000205,10.994,0.003
60099.92092599999,11.095,0.111
60099.921736000106,11.117,0.024
60099.92373799998,11.114,0.005
60099.93610000005,11.041,0.002
60099.937557999976,11.064,0.002
60099.9390159999,11.065,0.002
60099.94047500007,11.042,0.002
60099.941932999995,11.048,0.002
60100.15781999985,11.021,0.007
60100.15843999991,11.028,0.013
60100.16107999999,11.045,0.007
60100.17408999987,11.051,0.009
60100.17735000001,11.059,0.007
60100.18063999992,11.046,0.007
60100.183889999986,11.048,0.007
60100.19108999986,11.018,0.011
60100.872554999776,11.02,0.003
60100.873660999816,11.02,0.003
60100.92826399999,11.171,0.091
60100.9298729999,11.167,0.120
60100.93226899998,11.15,0.063
60100.936296000145,11.057,0.002
60100.93774300022,11.068,0.002
60100.93920100015,11.058,0.002
60100.94065999985,11.065,0.002
60100.94211799977,11.062,0.002
60100.97759999987,11.033,0.004
60101.06681999983,11.092,0.0057
60101.18721000012,11.073,0.005
60101.1904699998,11.078,0.005
60101.19372999994,11.07,0.006
60101.19698000001,11.084,0.006
60101.200230000075,11.075,0.006
60101.20349000022,11.083,0.006
60101.907409999985,11.061,0.004
60101.936052999925,11.076,0.002
60101.9375,11.093,0.002
60101.938957999926,11.076,0.002
60101.94041700009,11.088,0.002
60101.94187500002,11.082,0.002
60102.14937999984,11.112,0.005
60102.15266000014,11.112,0.005
60102.15598999988,11.119,0.005
60102.15929999994,11.121,0.005
60102.16264000023,11.113,0.005
60102.16594000021,11.113,0.005
60102.21259000013,11.091,0.044
60102.81960600009,11.112,0.023
60102.82101899991,11.108,0.019
60102.82243099995,11.107,0.019
60102.82384299999,11.111,0.018
60102.82525500003,11.114,0.019
60102.82672500005,11.106,0.018
60102.82813700009,11.103,0.019
60102.82954900013,11.11,0.018
60102.830961000174,11.103,0.019
60102.832373000216,11.102,0.019
60102.932200000156,11.041,0.003
60102.934400000144,11.04,0.003
60102.93600700004,11.11,0.002
60102.93660000013,11.048,0.003
60102.937464999966,11.107,0.002
60102.93880000012,11.045,0.003
60102.93892400013,11.103,0.002
60102.94038200006,11.104,0.002
60102.94100000011,11.037,0.003
60102.941839999985,11.116,0.002
60103.00174000021,11.08,0.008
60103.11505000014,11.107,0.002
60103.158460000064,11.122,0.003
60103.16899000015,11.104,0.003
60103.17964999983,11.117,0.003
60103.190289999824,11.129,0.003
60103.200800000224,11.117,0.003
60103.21135,11.113,0.003
60103.21395900007,11.265,0.000
60103.21502,11.159,0.005
60103.221750000026,11.123,0.003
60103.23222000012,11.114,0.003
60103.24283999996,11.113,0.003
60103.253519999795,11.111,0.003
60103.26398999989,11.122,0.003
60103.274550000206,11.114,0.003
60103.28521999996,11.118,0.003
60103.29579999996,11.127,0.003
60103.30633000005,11.126,0.003
60103.37999999989,11.126,0.003
60103.39050000021,11.128,0.003
60103.40090999985,11.126,0.003
60103.411640000064,11.131,0.004
60103.93740800023,11.283,0.006
60103.93901300011,11.243,0.021
60103.982117000036,11.148,0.119
60103.994990000036,11.122,0.008
60103.99762699986,11.143,0.002
60103.998589999974,11.13,0.003
60103.999086000025,11.145,0.002
60104.00055600004,11.149,0.002
60104.00200199988,11.154,0.002
60104.115509999916,11.13,0.002
60104.16276000021,11.212,0.007
60104.867953000125,11.158,0.01
60104.868679000065,11.172,0.01
60104.86940599978,11.154,0.01
60104.921529999934,11.158,0.003
60104.94017399987,11.178,0.004
60104.9416319998,11.162,0.004
60104.94309000019,11.176,0.004
60104.94454899989,11.171,0.004
60104.94600699982,11.184,0.003
60105.03089200007,11.196,0.026
60105.03209599992,11.193,0.019
60105.152100000065,11.216,0.005
60105.15732999984,11.21,0.005
60105.16251000017,11.213,0.005
60105.167739999946,11.217,0.005
60105.17240000004,11.181,0.004
60105.17291999981,11.207,0.005
60105.178139999975,11.215,0.005
60105.183009999804,11.194,0.003
60105.19374000002,11.183,0.004
60105.204270000104,11.191,0.004
60105.21204000013,11.186,0.031
60105.21472000005,11.189,0.003
60105.22524000006,11.188,0.003
60105.23578999983,11.191,0.003
60105.24327499978,11.178,0.001
60105.2464399999,11.185,0.003
60105.25691,11.189,0.003
60105.267560000066,11.199,0.003
60105.27812999999,11.182,0.003
60105.28860000009,11.187,0.003
60105.299099999946,11.196,0.003
60105.37309999997,11.182,0.003
60105.383539999835,11.192,0.003
60105.39412999991,11.187,0.003
60105.40491000004,11.185,0.004
60105.415519999806,11.185,0.004
60105.42599999998,11.196,0.004
60105.89234799985,11.188,0.003
60105.89307500003,11.187,0.003
60105.89380099997,11.189,0.003
60105.93256899994,11.164,0.003
60105.933391000144,11.163,0.003
60105.934235999826,11.174,0.003
60105.93504599994,11.166,0.003
60106.096400000155,11.207,0.005
60106.86836700002,11.222,0.008
60106.86909299996,11.215,0.007
60106.8698189999,11.228,0.006
60106.908044000156,11.172,0.004
60106.908865999896,11.188,0.004
60106.90967600001,11.189,0.004
60106.910498000216,11.184,0.004
60106.99308900023,11.254,0.023
60106.99349100003,11.254,0.031
60107.17113000015,11.244,0.003
60107.18178999983,11.245,0.003
60107.19229000015,11.243,0.003
60107.20280000009,11.249,0.004
60107.213390000165,11.247,0.003
60107.223910000175,11.252,0.003
60107.24497999996,11.241,0.003
60107.25524300011,11.234,0.002
60107.255450000055,11.25,0.003
60107.82717599999,11.235,0.024
60107.827835999895,11.229,0.028
60107.82849500002,11.225,0.028
60107.82915499993,11.254,0.022
60107.82981499983,11.233,0.065
60107.90410300018,11.267,0.020
60107.90450400021,11.262,0.017
60107.92148000002,11.242,0.004
60107.92625000002,11.277,0.002
60107.927707999945,11.255,0.002
60107.92916700011,11.286,0.002
60107.93062500004,11.253,0.002
60108.08583000023,11.374,0.002
60108.16027999995,11.303,0.005
60108.165450000204,11.292,0.005
60108.170630000066,11.288,0.005
60108.17580999993,11.292,0.005
60108.18098999979,11.294,0.005
60108.18619999988,11.292,0.005
60108.194259999786,11.241,0.011
60108.875887,11.262,0.007
60108.87661200017,11.264,0.008
60108.926123000216,11.279,0.002
60108.92758100014,11.282,0.002
60108.92902800022,11.276,0.002
60108.93048600014,11.277,0.002
60108.94282800006,11.282,0.014
60108.943630999885,11.293,0.017
60109.15952999983,11.317,0.005
60109.165459999815,11.314,0.005
60109.17069000006,11.317,0.005
60109.17590000015,11.326,0.005
60109.18116000015,11.316,0.005
60109.18636999978,11.304,0.005
60109.19156999979,11.321,0.005
60109.19932000013,11.298,0.011
60109.21091500018,11.394,0.000
60109.24704999989,11.281,0.007
60109.878703000024,11.276,0.005
60109.87943099998,11.283,0.006
60109.88015800016,11.293,0.004
60109.88316700002,11.273,0.004
60109.88389200019,11.286,0.004
60109.914599999785,11.284,0.003
60109.93297499977,11.3,0.002
60109.933189,11.268,0.063
60109.93359000003,11.202,0.082
60109.93443300016,11.305,0.002
60109.93589100009,11.312,0.002
60109.93733800016,11.299,0.002
60110.19949000003,11.321,0.011
60110.897512000054,11.399,0.002
60110.90606500022,11.277,0.002
60110.90723400004,11.273,0.002
60110.90840299986,11.276,0.002
60110.90959500009,11.278,0.002
60110.93709499994,11.328,0.002
60110.93855299987,11.318,0.002
60110.940012000035,11.318,0.002
60110.94145799987,11.315,0.002
60110.99692999991,11.308,0.004
60111.155249999836,11.322,0.004
60111.15946999984,11.35,0.005
60111.164690000005,11.355,0.005
60111.165800000075,11.339,0.003
60111.16985999979,11.351,0.005
60111.17503000004,11.351,0.005
60111.17631000001,11.326,0.004
60111.180209999904,11.365,0.013
60111.18543000007,11.35,0.008
60111.186910000164,11.327,0.003
60111.19774000021,11.321,0.004
60111.20006000018,11.326,0.011
60111.208430000115,11.324,0.003
60111.23009999981,11.329,0.004
60111.24090000009,11.318,0.004
60111.25174000021,11.329,0.004
60111.262579999864,11.322,0.004
60111.27331000008,11.328,0.004
60111.284099999815,11.32,0.004
60111.369589999784,11.321,0.004
60111.380390000064,11.325,0.004
60111.40083000017,11.304,0.005
60111.41171000013,11.309,0.005
60111.86841400014,11.279,0.017
60111.86914000008,11.287,0.016
60111.944693000056,11.497,0.004
60111.95934000006,11.336,0.003
60111.96081000008,11.336,0.003
60111.96225700015,11.336,0.003
60111.965799000114,11.291,0.002
60111.966967999935,11.294,0.002
60111.96813700022,11.295,0.002
60111.96931699989,11.295,0.002
60112.08271999983,11.319,0.012
60112.195079999976,11.349,0.011
60112.25335799996,11.44,0.001
60112.81579900021,11.297,0.024
60112.81657399982,11.282,0.023
60112.81735000014,11.286,0.023
60112.81812500022,11.307,0.022
60112.81889999984,11.287,0.022
60112.88974499982,11.318,0.002
60112.890914000105,11.316,0.002
60112.892082999926,11.321,0.002
60112.89325200021,11.313,0.002
60112.908299,11.436,0.002
60113.08001000015,11.361,0.003
60113.157273000106,11.366,0.006
60113.16640100023,11.366,0.005
60113.173030999955,11.369,0.005
60113.173909999896,11.35,0.004
60113.18035000004,11.359,0.005
60113.18467999995,11.358,0.004
60113.18858100008,11.363,0.006
60113.19473099988,11.358,0.004
60113.19547000015,11.362,0.004
60113.20210500015,11.362,0.004
60113.20259999996,11.295,0.025
60113.20614999998,11.352,0.004
60113.212003999855,11.361,0.005
60113.21689999988,11.357,0.004
60113.219140000176,11.356,0.005
60113.22633199999,11.362,0.004
60113.22759999987,11.363,0.004
60113.233502000105,11.369,0.004
60113.23824999994,11.357,0.004
60113.240699999966,11.357,0.004
60113.248379,11.363,0.004
60113.248990000226,11.355,0.004
60113.25782399997,11.371,0.005
60113.2597099999,11.369,0.004
60113.26485799998,11.369,0.004
60113.27037000004,11.37,0.004
60113.2720329999,11.358,0.004
60113.279201,11.361,0.004
60113.2810800001,11.354,0.004
60113.28635099996,11.366,0.004
60113.29484499991,11.351,0.004
60113.302509999834,11.372,0.004
60113.30291099986,11.367,0.004
60113.310085000005,11.357,0.004
60113.31744799996,11.368,0.004
60113.32406000001,11.356,0.004
60113.32438200014,11.36,0.004
60113.333391999826,11.357,0.004
60113.34175099991,11.368,0.005
60113.34560000012,11.361,0.004
60113.35033399984,11.354,0.004
60113.35627999995,11.367,0.004
60113.3601259999,11.348,0.005
60113.36697999993,11.344,0.004
60113.36769200023,11.353,0.005
60113.37487500021,11.362,0.005
60113.37772000022,11.367,0.004
60113.381998999976,11.364,0.005
60113.38930100016,11.372,0.005
60113.396321000066,11.35,0.005
60113.405728000216,11.359,0.005
60113.41308199987,11.365,0.005
60113.41997499997,11.359,0.005
60113.42836500006,11.366,0.005
60113.43722099997,11.372,0.006
60113.9364120001,11.339,0.003
60113.93756899983,11.326,0.003
60113.93873800011,11.34,0.003
60113.939906999934,11.326,0.003
60114.07677999977,11.392,0.003
60114.16225000005,11.387,0.004
60114.17293999996,11.41,0.004
60114.19418000011,11.382,0.004
60114.195880000014,11.374,0.011
60114.20491999993,11.379,0.004
60114.21566999983,11.391,0.004
60114.23735000007,11.383,0.004
60114.24809999997,11.381,0.004
60114.258880000096,11.395,0.004
60114.26949999994,11.374,0.004
60114.280240000226,11.395,0.004
60114.30168000003,11.399,0.004
60114.35545000015,11.38,0.004
60114.36615000013,11.38,0.004
60114.376980000176,11.38,0.004
60114.38772,11.378,0.004
60114.839420999866,11.371,0.015
60114.840185000096,11.371,0.014
60114.84094899986,11.376,0.014
60114.84171300009,11.369,0.014
60114.84247699985,11.372,0.015
60114.88967599999,11.352,0.002
60114.89084499981,11.34,0.002
60114.89202499995,11.343,0.002
60114.893217999954,11.345,0.002
60114.91988399997,11.477,0.002
60114.951491999906,11.451,0.077
60115.12566999998,11.378,0.002
60115.19609999983,11.392,0.011
60116.15784,11.438,0.005
60116.15786200017,11.438,0.010
60116.16376799997,11.436,0.006
60116.163769999985,11.446,0.005
60116.16423999984,11.414,0.004
60116.16967999982,11.437,0.005
60116.17044699984,11.429,0.006
60116.17503000004,11.417,0.004
60116.175590000115,11.44,0.005
60116.17902800022,11.443,0.006
60116.181479999796,11.451,0.005
60116.185709999874,11.41,0.004
60116.18720899988,11.434,0.006
60116.187359999865,11.444,0.005
60116.19456000021,11.434,0.006
60116.19608000014,11.406,0.011
60116.196459999774,11.411,0.004
60116.20184700005,11.431,0.006
60116.20718999999,11.411,0.004
60116.208961999975,11.438,0.005
60116.21553800022,11.424,0.006
60116.21794999996,11.412,0.004
60116.22472300008,11.44,0.005
60116.228629999794,11.418,0.004
60116.23256500019,11.429,0.006
60116.23921999987,11.405,0.004
60116.23969599977,11.433,0.006
60116.24697200023,11.434,0.005
60116.24991999986,11.411,0.004
60116.25388399977,11.44,0.005
60116.26055999985,11.409,0.004
60116.26120499987,11.429,0.005
60116.27032699995,11.435,0.005
60116.27126999991,11.407,0.004
60116.27808499988,11.428,0.005
60116.28525700001,11.413,0.005
60116.29244800005,11.434,0.005
60116.299624999985,11.43,0.005
60116.30670899991,11.435,0.005
60116.31592300022,11.43,0.005
60116.32359800022,11.427,0.005
60116.3307500002,11.44,0.005
60116.34066000022,11.427,0.005
60116.34652000014,11.403,0.004
60116.34825300006,11.43,0.005
60116.35537200002,11.44,0.005
60116.35706999991,11.395,0.004
60116.36258699978,11.435,0.005
60116.369801000226,11.431,0.005
60116.376695999876,11.426,0.005
60116.38617900014,11.433,0.005
60116.393457000144,11.425,0.006
60116.4006810002,11.422,0.005
60116.40830599982,11.433,0.006
60116.41814299999,11.44,0.007
60116.425538000185,11.435,0.008
60116.89619000023,11.313,0.005
60117.15462999977,11.421,0.004
60117.15809000004,11.443,0.018
60117.162361999974,11.448,0.010
60117.16533999983,11.43,0.004
60117.16832600022,11.445,0.010
60117.17603999982,11.424,0.004
60117.17696199985,11.422,0.009
60117.183352999855,11.435,0.009
60117.18674999988,11.43,0.004
60117.189625000115,11.435,0.009
60117.19573199982,11.44,0.009
60117.19682000019,11.421,0.011
60117.19741000002,11.423,0.004
60117.201859999914,11.454,0.009
60117.20801999979,11.424,0.004
60117.20819299994,11.433,0.009
60117.21487199981,11.462,0.009
60117.21865000017,11.432,0.004
60117.22308100015,11.437,0.009
60117.22934000008,11.434,0.004
60117.22948200023,11.457,0.009
60117.235303999856,11.427,0.009
60117.23998000007,11.433,0.004
60117.24182499992,11.403,0.009
60117.24789000023,11.372,0.009
60117.25069000013,11.432,0.004
60117.25399600016,11.441,0.009
60117.26119800005,11.431,0.009
60117.268945000134,11.451,0.008
60117.275136999786,11.456,0.008
60117.28123500012,11.447,0.008
60117.28758100001,11.436,0.008
60117.29356499994,11.436,0.008
60117.2999590002,11.438,0.008
60117.307699,11.448,0.008
60117.3148889998,11.457,0.008
60117.32109399978,11.446,0.008
60117.32776900008,11.45,0.007
60117.3361800001,11.44,0.007
60117.336380000226,11.409,0.004
60117.343078000005,11.442,0.008
60117.34714999981,11.429,0.004
60117.34937199997,11.448,0.008
60117.35564799979,11.421,0.009
60117.357840000186,11.41,0.004
60117.36161000002,11.432,0.009
60117.36784199998,11.433,0.008
60117.36832999997,11.414,0.004
60117.375680000056,11.437,0.008
60117.37901999988,11.412,0.004
60117.38305900013,11.452,0.008
60117.38972999994,11.428,0.004
60117.39021900017,11.446,0.008
60117.397913999856,11.452,0.008
60117.40040999977,11.416,0.004
60117.404422999825,11.445,0.009
60117.40990199987,11.44,0.009
60117.41104000015,11.42,0.004
60117.417146999855,11.45,0.009
60117.421740000136,11.418,0.004
60117.42337199999,11.443,0.010
60117.43225000007,11.423,0.004
60117.443010000046,11.414,0.004
60117.911030000076,11.425,0.004
60117.91934000002,11.398,0.003
60117.92054399988,11.406,0.003
60117.92171300016,11.402,0.003
60117.922881999984,11.403,0.003
60118.217650000006,11.447,0.038
60118.242568999995,11.459,0.001
60118.247500000056,11.451,0.012
60118.822916999925,11.427,0.021
60118.823692000005,11.424,0.020
60118.82446799986,11.43,0.019
60118.82524299994,11.432,0.019
60118.826018999796,11.433,0.019
60118.90009299992,11.414,0.002
60118.9012620002,11.409,0.002
60118.902441999875,11.415,0.002
60118.90361100016,11.42,0.002
60119.00724600023,11.442,0.003
60119.00874300022,11.445,0.003
60119.01024000021,11.447,0.003
60119.01402000012,11.428,0.009
60119.150160000194,11.493,0.006
60119.1560399998,11.489,0.005
60119.16196000017,11.489,0.005
60119.167830000166,11.497,0.005
60119.17370000016,11.488,0.005
60119.17958000023,11.495,0.005
60119.196709999815,11.455,0.011
60119.900080999825,11.434,0.002
60119.9012620002,11.432,0.002
60119.902431000024,11.437,0.002
60119.90361100016,11.433,0.002
60119.90891799983,11.449,0.003
60119.90999299986,11.439,0.003
60119.91089700023,11.45,0.003
60119.916381000075,11.455,0.004
60119.91693399986,11.453,0.004
60119.92219900014,11.435,0.002
60119.92338000005,11.437,0.002
60119.923599999864,11.45,0.004
60119.92453699978,11.44,0.002
60119.92570600007,11.437,0.002
60119.9401250002,11.346,0.013
60119.94058000017,11.328,0.018
60119.94202500023,11.452,0.003
60119.94277299987,11.421,0.003
60119.94735000003,11.47,0.002
60119.94880799996,11.478,0.002
60119.95026599988,11.474,0.002
60119.95171299996,11.47,0.002
60120.09793000016,11.477,0.074
60120.10281000007,11.413,0.066
60120.11287999991,11.479,0.069
60120.17426999984,11.478,0.004
60120.18734999979,11.475,0.004
60120.196860000025,11.47,0.011
60120.2004300002,11.477,0.004
60120.21351000015,11.491,0.004
60120.22488000011,11.492,0.044
60120.22660999978,11.472,0.004
60120.2396999998,11.466,0.004
60120.25278000021,11.47,0.004
60120.823795999866,11.445,0.021
60120.82458300004,11.447,0.020
60120.82535899989,11.466,0.019
60120.826146000065,11.46,0.020
60120.826921000145,11.45,0.020
60120.90656299982,11.44,0.003
60120.90773099987,11.44,0.003
60120.90891199978,11.448,0.003
60120.91008100007,11.441,0.003
60120.91013999982,11.468,0.004
60120.910240000114,11.389,0.004
60120.91069300007,11.459,0.004
60120.91124199983,11.47,0.004
60120.91124999989,11.449,0.003
60120.912419000175,11.452,0.003
60120.9229100002,11.462,0.004
60120.931379999965,11.522,0.077
60120.94042799994,11.49,0.002
60120.94187500002,11.491,0.002
60120.943332999945,11.487,0.002
60120.94479200011,11.486,0.002
60121.166530000046,11.49,0.003
60121.17523000017,11.522,0.006
60121.18323000008,11.485,0.003
60121.1956199999,11.52,0.006
60121.19675000012,11.482,0.011
60121.199789999984,11.504,0.003
60121.20148999989,11.522,0.006
60121.207359999884,11.514,0.006
60121.2132199998,11.523,0.006
60121.21529999981,11.493,0.003
60121.219089999795,11.526,0.006
60121.22501000017,11.529,0.007
60121.23175999988,11.482,0.003
60121.24829000002,11.485,0.003
60121.32800000021,11.49,0.003
60121.34450000012,11.488,0.004
60121.36084000021,11.485,0.004
60121.37729000021,11.465,0.004
60121.3936999999,11.49,0.004
60121.81811300013,11.47,0.021
60121.820880000014,11.468,0.019
60121.828125,11.476,0.018
60121.83233800018,11.47,0.017
60121.83549800003,11.476,0.017
60121.83868099982,11.463,0.017
60121.84138899995,11.477,0.017
60121.84410900017,11.475,0.017
60121.84725699993,11.469,0.017
60121.898494999856,11.455,0.005
60121.89966400014,11.449,0.004
60121.900845000055,11.445,0.005
60121.902013999876,11.451,0.005
60121.90318300016,11.455,0.005
60121.90435199998,11.445,0.004
60121.956269999966,11.429,0.002
60122.16012000013,11.505,0.004
60122.17678999994,11.505,0.004
60122.193390000146,11.509,0.004
60122.19634999987,11.488,0.010
60122.21004999988,11.509,0.003
60122.226749999914,11.501,0.003
60122.24322000006,11.5,0.004
60122.259839999955,11.489,0.004
60122.276279999875,11.496,0.004
60122.325900000054,11.491,0.003
60122.34266000008,11.499,0.004
60122.35825000005,11.486,0.004
60122.37488000002,11.487,0.004
60122.39134000009,11.508,0.004
60122.81572900014,11.465,0.024
60122.81893499987,11.469,0.021
60122.8220139998,11.471,0.021
60122.830544000026,11.475,0.018
60122.833426000085,11.478,0.018
60122.84245399991,11.476,0.018
60122.84805600019,11.469,0.018
60122.89851900004,11.471,0.003
60122.899699000176,11.477,0.003
60122.900855999906,11.481,0.003
60122.90202500019,11.463,0.003
60122.90319400001,11.475,0.003
60122.904362999834,11.486,0.003
60122.923330000136,11.507,0.005
60123.166660000104,11.555,0.007
60123.16977000004,11.518,0.004
60123.172600000165,11.554,0.007
60123.17855999991,11.551,0.007
60123.18445000006,11.546,0.007
60123.186439999845,11.503,0.004
60123.19033000013,11.558,0.007
60123.19625000004,11.545,0.007
60123.19736000011,11.511,0.011
60123.202070000116,11.515,0.004
60123.21878000023,11.505,0.004
60123.23545000004,11.522,0.003
60123.251829999965,11.516,0.003
60123.33160000015,11.523,0.004
60123.34797,11.503,0.004
60123.364490000065,11.513,0.004
60123.381020000204,11.515,0.004
60123.39661000017,11.493,0.004
60123.83518500021,11.493,0.037
60123.83596100006,11.503,0.045
60123.83673600014,11.505,0.038
60123.837512,11.486,0.041
60123.83828700008,11.498,0.040
60123.90260400018,11.483,0.003
60123.903773,11.486,0.003
60123.90494199982,11.48,0.004
60123.906111000106,11.479,0.004
60123.90727999993,11.485,0.004
60123.90844900021,11.479,0.004
60124.15555999987,11.525,0.004
60124.17125000013,11.52,0.003
60124.18708000006,11.52,0.004
60124.196860000025,11.514,0.011
60124.20294000022,11.52,0.003
60124.21890000021,11.528,0.003
60124.23492000019,11.526,0.004
60124.250779999886,11.524,0.003
60124.26661999989,11.536,0.004
60124.29807000002,11.531,0.004
60124.81778899999,11.504,0.025
60124.81856499985,11.507,0.026
60124.81933999993,11.504,0.024
60124.820115999784,11.491,0.023
60124.820890999865,11.519,0.023
60124.82747700019,11.5,0.022
60124.8282519998,11.493,0.021
60124.829028000124,11.511,0.021
60124.829803000204,11.5,0.021
60124.83057900006,11.491,0.021
60124.90273099998,11.5,0.003
60124.9038999998,11.506,0.003
60124.90506900009,11.498,0.003
60124.90623799991,11.497,0.003
60124.907407000195,11.498,0.003
60124.908576000016,11.499,0.003
60124.91374999983,11.511,0.005
60124.938519000076,11.553,0.003
60124.939977,11.547,0.003
60124.94142400008,11.537,0.003
60124.942882,11.544,0.003
60125.1650299998,11.542,0.004
60125.16808000021,11.584,0.007
60125.1739500002,11.582,0.007
60125.179820000194,11.576,0.007
60125.18104000017,11.534,0.004
60125.18571999995,11.574,0.007
60125.19160000002,11.579,0.007
60125.19650000008,11.535,0.011
60125.19683999987,11.54,0.004
60125.197470000014,11.579,0.007
60125.210560000036,11.554,0.034
60125.21280999994,11.538,0.004
60125.228529999964,11.544,0.004
60125.24442999996,11.541,0.004
60125.254521999974,11.525,0.001
60125.26043999987,11.536,0.004
60125.276180000044,11.53,0.004
60125.825428000186,11.499,0.021
60125.82620400004,11.504,0.022
60125.82697900012,11.518,0.021
60125.82775499998,11.501,0.021
60125.82853000006,11.504,0.021
60125.833426000085,11.517,0.021
60125.834201000165,11.505,0.020
60125.83496499993,11.503,0.020
60125.835740999784,11.511,0.020
60125.836515999865,11.507,0.020
60125.9028119999,11.518,0.003
60125.903981000185,11.514,0.003
60125.9051620001,11.508,0.003
60125.90633099992,11.512,0.003
60125.90751199983,11.515,0.003
60125.90871499991,11.508,0.003
60126.1709400001,11.558,0.004
60126.18667999981,11.559,0.004
60126.19964999985,11.549,0.009
60126.20269000018,11.562,0.004
60126.21859000018,11.559,0.004
60126.2344399998,11.554,0.004
60126.821527999826,11.531,0.023
60126.824792,11.527,0.019
60126.82642399985,11.528,0.019
60126.828067000024,11.528,0.018
60126.82969899988,11.525,0.020
60126.83134299982,11.525,0.017
60126.99702499993,11.525,0.003
60126.99819400022,11.524,0.003
60126.99935200019,11.532,0.003
60127.179980000015,11.599,0.008
60127.18553700019,11.572,0.003
60127.18585000001,11.608,0.008
60127.186400000006,11.574,0.002
60127.18726200005,11.578,0.002
60127.18811400002,11.579,0.002
60127.18896399997,11.576,0.001
60127.189821999986,11.574,0.002
60127.19068299979,11.573,0.002
60127.19153399998,11.579,0.002
60127.19175000023,11.596,0.008
60127.1936499998,11.565,0.004
60127.197620000225,11.621,0.008
60127.199089999776,11.558,0.009
60127.20354000013,11.606,0.008
60127.20941000013,11.611,0.008
60127.209549999796,11.566,0.004
60127.21074000001,11.566,0.042
60127.21531999996,11.603,0.008
60127.22118999995,11.591,0.009
60127.22524000006,11.565,0.004
60127.24104999984,11.56,0.004
60127.25692000007,11.57,0.005
60127.28841000004,11.566,0.005
60127.32019999996,11.55,0.004
60127.3361800001,11.579,0.004
60127.35210999986,11.563,0.004
60127.36799000017,11.575,0.005
60127.383880000096,11.557,0.006
60127.91674999986,11.473,0.007
60127.952835999895,11.537,0.003
60127.95400500018,11.543,0.003
60127.95516199991,11.538,0.003
60127.9563310002,11.542,0.003
60127.95750000002,11.544,0.003
60127.95868099993,11.538,0.003
60128.199469999876,11.567,0.009
60128.25350400014,11.576,0.002
60128.90144699998,11.55,0.003
60128.9026159998,11.551,0.003
60128.90379599994,11.545,0.003
60128.90496500023,11.555,0.003
60128.90613400005,11.556,0.003
60128.90730299987,11.552,0.003
60128.91765000019,11.546,0.003
60128.91880800016,11.548,0.003
