MJD,mag,uncert
60125.89442100003,12.697,0.004
60125.896643999964,12.685,0.004
60125.89885400003,12.695,0.004
60125.90108799981,12.698,0.004
60126.16061000014,12.735,0.007
60126.17634999985,12.709,0.006
60126.19215000002,12.741,0.007
60126.194540000055,12.739,0.012
60126.208089999855,12.721,0.007
60126.239870000165,12.701,0.007
60126.255739999935,12.724,0.007
60126.98421300016,12.692,0.004
60126.986424,12.719,0.004
60126.98864600016,12.716,0.004
60126.99086799985,12.717,0.004
60126.99306700006,12.713,0.004
60126.9952779999,12.726,0.004
60127.178540000226,12.752,0.016
60127.17860900005,12.747,0.003
60127.17946900008,12.748,0.003
60127.180317999795,12.733,0.003
60127.181168000214,12.733,0.004
60127.18202600023,12.754,0.003
60127.18288599979,12.744,0.003
60127.183747999836,12.752,0.003
60127.18441000022,12.759,0.017
60127.18460599985,12.74,0.003
60127.190309999976,12.759,0.017
60127.19420999987,12.784,0.012
60127.19617999997,12.755,0.017
60127.199159999844,12.762,0.007
60127.20204999996,12.745,0.017
60127.207959999796,12.743,0.017
60127.208910000045,12.746,0.006
60127.21388000017,12.744,0.018
60127.21492999978,12.764,0.006
60127.219750000164,12.777,0.017
60127.230659999885,12.765,0.007
60127.23887,12.717,0.006
60127.23957000021,12.733,0.005
60127.2402499998,12.739,0.005
60127.24468,12.726,0.005
60127.24542000005,12.721,0.006
60127.2461600001,12.721,0.006
60127.2464399999,12.724,0.008
60127.25082000019,12.718,0.006
60127.25155999977,12.702,0.005
60127.25229999982,12.738,0.006
60127.26232999982,12.786,0.008
60127.27814000007,12.764,0.009
60127.29381000018,12.765,0.010
60127.309619999956,12.748,0.009
60127.325610000174,12.792,0.009
60127.34161,12.757,0.010
60127.357499999925,12.781,0.012
60127.37337999977,12.755,0.011
60127.38927000016,12.806,0.014
60127.40516000008,12.791,0.016
60127.42090999987,12.789,0.018
60127.85920999991,12.716,0.006
60127.88986099977,12.781,0.004
60127.892059999984,12.787,0.004
60127.89427099982,12.781,0.004
60127.89648099989,12.789,0.004
60127.89869200019,12.783,0.004
60127.90089099994,12.786,0.004
60127.91669999994,12.863,0.009
60127.96040500002,12.743,0.004
60127.96260399977,12.762,0.004
60127.96482599992,12.764,0.004
60127.96704899985,12.8,0.004
60127.96924800007,12.761,0.004
60127.97147000022,12.748,0.004
60128.19436000008,12.801,0.012
60128.23638000013,12.749,0.006
60128.23712000018,12.773,0.006
60128.23787999991,12.775,0.006
60128.24245999986,12.754,0.006
60128.243209999986,12.772,0.006
60128.24396000011,12.784,0.006
60128.248300000094,12.781,0.006
60128.248990000226,12.75,0.006
60128.249669999816,12.765,0.006
60128.26141100004,12.794,0.006
60128.88866900001,12.793,0.003
60128.890879999846,12.782,0.003
60128.89308999991,12.777,0.003
60128.895289000124,12.781,0.003
60128.897512000054,12.793,0.003
60128.89972200012,12.786,0.003
60128.92522000009,12.788,0.004
60128.92743099993,12.789,0.004
60128.929640999995,12.803,0.004
60128.931851999834,12.785,0.004
60128.9340619999,12.793,0.004
60128.93626199989,12.779,0.004
60129.15921000019,12.81,0.013
60129.16508000018,12.809,0.013
60129.17103999993,12.813,0.014
60129.17690999992,12.804,0.015
60129.182779999916,12.802,0.019
60129.18863999983,12.875,0.023
60129.19384999992,12.857,0.012
60129.20396000007,12.816,0.005
60129.204719999805,12.797,0.005
60129.205480000004,12.799,0.005
60129.214219999965,12.814,0.007
60129.21482999995,12.798,0.008
60129.215460000094,12.801,0.010
60129.21925000008,12.833,0.016
60129.21988000022,12.76,0.013
60129.22049000021,12.789,0.006
60129.86091999989,12.782,0.006
60129.892072000075,12.842,0.003
60129.89427099982,12.838,0.003
60129.89648099989,12.837,0.003
60129.89869200019,12.849,0.003
60129.90090300003,12.854,0.003
60129.90314800013,12.846,0.003
60130.09530000016,12.828,0.011
60130.19383999985,12.886,0.011
60130.86101000011,12.773,0.008
60130.89203700004,12.866,0.003
60130.8942590002,12.868,0.003
60130.896470000036,12.863,0.003
60130.898680999875,12.865,0.003
60130.90090300003,12.871,0.004
60130.903113000095,12.855,0.004
60130.93037000019,12.84,0.011
60131.17796,12.874,0.007
60131.183829999994,12.875,0.008
60131.18969999999,12.881,0.007
60131.19335999992,12.92,0.011
60131.19560999982,12.864,0.008
60131.201470000204,12.885,0.008
60131.2073400002,12.879,0.008
60131.21718000015,12.859,0.004
60131.2179200002,12.869,0.005
60131.21865000017,12.872,0.004
60131.22329000011,12.856,0.004
60131.22403000016,12.873,0.004
60131.22869999986,12.854,0.004
60131.23248999985,12.87,0.005
60131.233109999914,12.865,0.004
60131.23372999998,12.874,0.004
60131.26101099979,12.901,0.006
60131.88202700019,12.931,0.010
60131.88275300013,12.953,0.009
60131.88672199985,12.942,0.005
60131.88814399997,12.941,0.005
60131.89429400023,12.883,0.003
60131.89650500007,12.888,0.003
60131.89870399982,12.889,0.003
60131.90091399988,12.887,0.003
60131.9012000002,12.941,0.008
60131.903125000186,12.892,0.003
60131.905336000025,12.883,0.003
60131.94307899987,12.92,0.005
60131.94523099996,12.917,0.005
60131.947383999825,12.921,0.005
60131.94953700015,12.93,0.005
60131.98719999986,12.901,0.009
60132.15048999991,12.925,0.004
60132.193520000204,12.949,0.012
60132.19464999996,12.892,0.004
60132.195400000084,12.903,0.004
60132.19614000013,12.923,0.004
60132.20075999992,12.901,0.005
60132.20151000004,12.906,0.004
60132.20225000009,12.9,0.004
60132.209960000124,12.914,0.004
60132.21015000017,12.955,0.011
60132.21057000011,12.903,0.004
60132.21119000018,12.882,0.004
60132.23010399984,12.925,0.011
60132.4158470002,12.942,0.005
60132.43142300006,12.928,0.004
60132.85938999988,12.811,0.008
60132.89326199982,12.988,0.008
60132.89398800023,12.957,0.009
60132.91159000015,12.914,0.010
60132.9471760001,12.962,0.006
60132.94933999982,12.966,0.006
60132.951493000146,12.946,0.006
60132.95364600001,12.962,0.006
60132.96756900009,12.95,0.006
60132.96972199995,12.94,0.006
60132.971874999814,12.965,0.006
60132.97402800014,12.951,0.006
60133.11528899986,12.976,0.021
60133.12170800008,12.994,0.024
60133.12812800007,12.99,0.018
60133.14431900019,12.996,0.023
60133.193239999935,12.991,0.012
60133.20752999978,12.944,0.005
60133.20826999983,12.919,0.004
60133.20901999995,12.944,0.005
60133.213649999816,12.948,0.004
60133.21438999986,12.928,0.004
60133.21512999991,12.922,0.004
60133.21967000002,12.921,0.004
60133.22041000007,12.942,0.004
60133.22116000019,12.975,0.007
60133.85710000014,12.823,0.007
60133.88965300005,12.938,0.004
60133.89186300011,12.948,0.004
60133.89258399978,12.877,0.066
60133.894096999895,12.942,0.004
60133.8963080002,12.944,0.004
60133.91685200017,12.933,0.004
60133.91906199977,12.938,0.004
60133.92126200022,12.934,0.004
60133.92348399991,12.939,0.004
60133.94541000016,12.964,0.014
60134.19316999987,13.01,0.011
60134.21248999983,13.004,0.017
60134.22938999999,12.976,0.005
60134.23013000004,12.985,0.005
60134.23087000009,12.996,0.005
60134.23546000011,12.968,0.005
60134.23620999977,12.956,0.004
60134.236940000206,12.959,0.005
60134.24157000007,12.966,0.005
60134.24231000012,12.962,0.004
60134.243050000165,12.941,0.005
60134.88394699991,13.01,0.004
60134.88614600012,13.007,0.004
60134.888356000185,13.016,0.004
60134.892595999874,12.958,0.050
60134.89349999977,12.917,0.008
60135.12668000022,13.043,0.004
60135.15517000016,13.082,0.028
60135.16061400017,13.064,0.021
60135.16634800006,13.073,0.019
60135.17214100016,13.072,0.020
60135.177761000115,13.071,0.017
60135.18348299991,13.06,0.018
60135.18918999983,13.072,0.018
60135.19271000009,13.046,0.011
60135.19696900016,13.073,0.017
60135.20316899987,13.062,0.017
60135.20900399983,13.065,0.019
60135.21467499994,13.05,0.018
60135.22035899991,13.082,0.020
60135.22562000016,13.088,0.022
60135.23189300019,13.052,0.018
60135.238797000144,13.064,0.017
60135.24585099984,13.066,0.017
60135.25139700016,13.07,0.018
60135.257379000075,13.071,0.018
60135.26313599991,13.074,0.022
60135.268718000036,13.078,0.019
60135.27457199991,13.071,0.018
60135.28214300005,13.055,0.020
60135.28886200022,13.054,0.020
60135.289675000124,13.026,0.007
60135.295043999795,13.041,0.018
60135.30061399983,13.063,0.018
60135.306375999935,13.046,0.018
60135.31204300001,13.057,0.018
60135.31780199986,13.055,0.018
60135.323967000004,13.059,0.020
60135.33180799987,13.045,0.018
60135.33739,13.054,0.019
60135.34328200016,13.054,0.019
60135.34874799987,13.054,0.020
60135.35491000023,13.048,0.021
60135.36132899998,13.061,0.021
60135.36711899983,13.076,0.025
60135.375384999905,13.063,0.025
60135.82934999978,13.034,0.008
60135.88695599977,12.996,0.004
60135.889177999925,12.999,0.004
60135.89141200017,12.995,0.004
60135.893360000104,12.924,0.051
60135.89364599995,12.989,0.004
60135.91446800018,12.985,0.004
60135.916677999776,13.006,0.004
60135.91706999997,13.041,0.010
60135.91888900008,13.001,0.004
60135.9210760002,12.995,0.004
60135.96627000021,13.026,0.023
60136.212439999916,13.111,0.018
60136.88613400003,13.038,0.004
60136.888356000185,13.019,0.004
60136.89055600017,13.027,0.004
60136.89276599977,13.026,0.004
60136.89283999987,12.972,0.023
60136.89392999979,12.976,0.008
60136.914309999906,13.111,0.008
60137.35589999985,13.107,0.013
60137.87048000004,12.983,0.007
60137.90847000014,13.056,0.010
60138.024309999775,13.029,0.010
60138.19219999993,13.144,0.011
60138.88781199977,13.08,0.004
60138.89002300007,13.081,0.004
60138.89223399991,13.088,0.004
60138.89445600007,13.079,0.004
60138.908840000164,13.119,0.012
60138.9116799999,13.221,0.017
60139.19152999995,13.184,0.011
60139.23086000001,13.115,0.005
60139.23161000013,13.136,0.005
60139.23235999979,13.119,0.005
60139.2370000002,13.121,0.005
60139.237749999855,13.118,0.005
60139.23849999998,13.146,0.005
60139.24283999996,13.139,0.005
60139.24358000001,13.112,0.005
60139.24434999982,13.128,0.005
60139.26104399981,13.158,0.007
60139.88677099999,13.107,0.004
60139.888970000204,13.109,0.004
60139.891203999985,13.119,0.004
60139.89341400005,13.113,0.004
60139.951400000136,13.101,0.010
60140.09386999998,13.154,0.018
60140.19114999985,13.208,0.012
60140.20783999981,13.157,0.005
60140.20857999986,13.132,0.005
60140.20932999998,13.148,0.005
60140.2138100001,13.141,0.005
60140.21455000015,13.143,0.005
60140.215239999816,13.162,0.005
60140.219810000155,13.164,0.005
60140.2205500002,13.15,0.005
60140.22129999986,13.129,0.005
60140.86231000023,13.05,0.007
60140.88654300012,13.112,0.045
60140.88828699989,13.136,0.004
60140.8904980002,13.148,0.004
60140.89283599984,13.142,0.004
60140.8950459999,13.142,0.004
60141.19071000023,13.251,0.012
60141.25325000007,13.159,0.006
60141.25398000004,13.182,0.006
60141.25473000016,13.173,0.006
60141.25938000018,13.188,0.006
60141.260129999835,13.162,0.005
60141.26086999988,13.175,0.006
60141.26990000019,13.194,0.006
60141.27051999979,13.185,0.006
60141.271129999775,13.169,0.006
60141.85969999991,13.12,0.009
60141.88676299993,13.134,0.034
60141.887360999826,13.173,0.004
60141.88957200013,13.175,0.004
60141.89195600012,13.166,0.005
60141.89416699996,13.17,0.004
60142.1902999999,13.272,0.013
60142.21157999989,13.213,0.006
60142.21233000001,13.223,0.006
60142.213070000056,13.23,0.006
60142.217879999895,13.213,0.006
60142.21863000002,13.219,0.006
60142.21935999999,13.233,0.006
60142.22393999994,13.196,0.006
60142.224679999985,13.222,0.006
60142.22543000011,13.206,0.006
60142.81772999978,13.282,0.010
60142.87135000015,13.172,0.008
60142.88810200011,13.188,0.004
60142.89030099986,13.188,0.004
60142.892674,13.201,0.004
60142.894861000124,13.194,0.004
60142.90596000012,13.226,0.008
60142.907122999895,13.187,0.024
60143.189139999915,13.321,0.012
60143.20165999979,13.26,0.005
60143.20257999981,13.246,0.005
60143.20704999985,13.253,0.010
60143.20784999989,13.26,0.005
60143.208629999775,13.233,0.005
60143.88420099998,13.226,0.005
60143.88629500009,13.188,0.048
60143.88642399991,13.229,0.004
60143.88876200002,13.224,0.004
60143.89097200008,13.222,0.004
60144.20066000009,13.282,0.005
60144.201570000034,13.3,0.005
60144.20247999998,13.29,0.005
60144.20338999992,13.28,0.005
60144.20428999979,13.301,0.005
60144.81169999996,13.298,0.012
60144.8731999998,13.283,0.015
60144.88307899982,13.252,0.005
60144.88530099997,13.258,0.005
60144.88763900008,13.266,0.005
60144.88984999992,13.266,0.005
60144.890044999775,13.205,0.041
60145.07762000011,13.285,0.017
60145.18806000007,13.384,0.013
60145.189869999886,13.324,0.005
60145.191689999774,13.311,0.004
60145.19261999987,13.321,0.005
60145.193529999815,13.337,0.005
60145.86555000022,13.279,0.008
60145.874317000154,13.282,0.004
60145.876550999936,13.3,0.004
60145.878899999894,13.283,0.004
60145.8811110002,13.302,0.004
60145.88632400008,13.196,0.032
60145.88640000019,13.308,0.021
60146.18851999985,13.409,0.012
60146.22240999993,13.354,0.005
60146.22332999995,13.354,0.005
60146.22424999997,13.341,0.004
60146.22514999984,13.334,0.005
60146.226079999935,13.354,0.005
60146.243141999934,13.403,0.009
60146.90136000002,13.266,0.0081
60146.90207999991,13.267,0.0080
60146.90354999993,13.285,0.0079
60146.9042799999,13.275,0.0081
60146.90500999987,13.289,0.0079
60146.90670000017,13.321,0.009
60146.907604000065,13.323,0.004
60146.909814999904,13.343,0.004
60146.912175999954,13.337,0.004
60146.91439800011,13.323,0.004
60147.18784999987,13.43,0.038
60147.216570000164,13.457,0.013
60147.841669999994,13.4,0.1
60147.87366899988,13.365,0.005
60147.87586800009,13.351,0.005
60147.878194000106,13.373,0.005
60147.880404999945,13.362,0.005
60147.88660700014,13.476,0.087
60148.06489000004,13.444,0.021
60148.18674999988,13.494,0.013
60148.85474999994,13.392,0.012
60148.871828999836,13.444,0.005
60148.8740389999,13.403,0.005
60148.87637700001,13.409,0.005
60148.87857600022,13.394,0.005
60148.88639899995,13.398,0.054
60149.06834000023,13.423,0.020
60149.80837000022,13.555,0.015
60149.87256899988,13.45,0.005
60149.87478000019,13.446,0.005
60149.87712999992,13.466,0.005
60149.879339999985,13.445,0.005
60149.88656000001,13.46,0.009
60150.06552999979,13.505,0.012
60150.18565999996,13.599,0.013
60150.2030600002,13.511,0.006
60150.20397000015,13.529,0.006
60150.204870000016,13.517,0.006
60150.20580000011,13.521,0.006
60150.20669999998,13.538,0.006
60150.915610000025,13.627,0.011
60150.96478000004,13.491,0.005
60150.967002000194,13.493,0.005
60150.969225000124,13.522,0.005
60150.971446999814,13.517,0.005
60151.15085399989,13.711,0.025
60151.158371000085,13.724,0.023
60151.16502599977,13.722,0.022
60151.17170999991,13.724,0.022
60151.17845000001,13.729,0.022
60151.185035999864,13.712,0.022
60151.18575000018,13.639,0.012
60151.19220700022,13.729,0.023
60151.20096600009,13.726,0.022
60151.207663000096,13.716,0.022
60151.21431900002,13.698,0.022
60151.2206199998,13.695,0.024
60151.22093999991,13.547,0.006
60151.221849999856,13.545,0.006
60151.22276999988,13.564,0.006
60151.22367999982,13.57,0.006
60151.22459000023,13.579,0.006
60151.23418499995,13.686,0.040
60151.245190999936,13.648,0.072
60151.252038999926,13.683,0.062
60151.25671100011,13.713,0.023
60151.268809999805,13.698,0.029
60151.27619800018,13.691,0.044
60151.282215999905,13.691,0.033
60151.287372999825,13.686,0.067
60151.84691999992,13.538,0.009
60151.87328700023,13.545,0.005
60151.87550899992,13.542,0.005
60151.87772000022,13.554,0.005
60151.87993100006,13.535,0.005
60151.886388999876,13.564,0.069
60152.11969000008,13.663,0.008
60152.18459000019,13.688,0.012
60152.87112300005,13.591,0.005
60152.87333300011,13.586,0.005
60152.87555600004,13.604,0.005
60152.87776600011,13.592,0.005
60152.87946199998,13.57,0.098
60152.931720000226,13.733,0.011
60153.06774999993,13.603,0.019
60153.184499999974,13.748,0.012
60153.21398,13.733,0.022
60153.24048899999,13.729,0.012
60153.8311999999,13.743,0.0200
60153.87165499991,13.649,0.005
60153.87386600021,13.649,0.005
60153.87621500017,13.629,0.005
60153.87843699986,13.638,0.005
60153.88084999984,13.68,0.015
60154.18323000008,13.802,0.013
60154.23419000022,13.731,0.017
60154.8446800001,13.699,0.010
60154.87294000015,13.682,0.006
60154.87515000021,13.68,0.006
60154.87752299989,13.67,0.006
60154.879497000016,13.652,0.045
60154.8797220001,13.699,0.006
60154.88499999978,13.732,0.014
60155.18219000008,13.83,0.013
60155.871538999956,13.752,0.006
60155.873749999795,13.759,0.006
60155.876122999936,13.744,0.006
60155.878333,13.748,0.006
60155.88644000003,13.765,0.029
60155.91559999995,13.87,0.048
60156.856039999984,13.832,0.011
60156.86601899983,13.789,0.006
60156.86821800005,13.796,0.006
60156.8705790001,13.795,0.006
60156.87278900016,13.782,0.006
60157.18197999988,13.974,0.012
60157.82410999993,13.965,0.0435
60157.864432999864,13.849,0.007
60157.86666700011,13.846,0.007
60157.86903900001,13.854,0.007
60157.87124999985,13.83,0.007
60158.181220000144,14.028,0.012
60158.85418999987,13.975,0.012
60158.872384000104,13.926,0.006
60158.87458299985,13.936,0.007
60158.87693300005,13.933,0.007
60158.87914399989,13.927,0.007
60159.061590000056,13.972,0.022
60159.17958000023,14.113,0.013
60159.19741000002,14.07,0.011
60159.19830999989,14.009,0.010
60159.199219999835,14.043,0.010
60159.20014999993,14.029,0.011
60159.201059999876,14.032,0.021
60159.23729200009,14.263,0.057
60159.864676000085,14.022,0.006
60159.86687499983,14.032,0.006
60159.86921299994,14.029,0.006
60159.87141200015,14.016,0.006
60159.93722999981,14.218,0.017
60160.18123999983,14.187,0.013
60160.18514000019,14.231,0.023
60160.18844999978,14.187,0.013
60160.21972700022,14.186,0.018
60160.864769000094,14.103,0.006
60160.86697900016,14.117,0.006
60160.8693169998,14.109,0.006
60160.871528000105,14.123,0.006
60160.880109999795,14.191,0.023
60161.85784700001,14.23,0.007
60161.86006900016,14.212,0.007
60161.862418999895,14.229,0.007
60161.8646300002,14.22,0.007
60161.87337999977,14.236,0.006
60161.87628499977,14.227,0.006
60161.879339999985,14.222,0.006
60161.882234000135,14.218,0.006
60162.17617999995,14.5,0.011
60162.177089999896,14.498,0.011
60162.178009999916,14.485,0.011
60162.17891999986,14.498,0.011
60162.17983999988,14.462,0.011
60162.20691999979,14.431,0.014
60162.860474999994,14.367,0.006
60162.863367999904,14.362,0.006
60162.86640000017,14.362,0.006
60162.86929399986,14.357,0.006
60162.884589999914,14.576,0.052
60162.90609999979,14.561,0.013
60162.92742000008,14.424,0.032
60163.17803000007,14.66,0.013
60163.17895000009,14.617,0.013
60163.17986000003,14.579,0.021
60163.18078000005,14.553,0.013
60163.851710000075,14.505,0.017
60163.8601739998,14.53,0.008
60163.8630789998,14.525,0.008
60163.86365000019,14.535,0.045
60163.86610000022,14.518,0.008
60163.867281999905,14.494,0.044
60163.86899300013,14.536,0.008
60163.89013000019,14.47,0.137
60163.91533999983,14.629,0.0274
60164.18019999983,14.671,0.015
60164.18110999977,14.689,0.015
60164.18202999979,14.695,0.015
60164.1829400002,14.725,0.016
60164.18495000014,14.94,0.047
60164.20435999986,14.75,0.016
60164.85201000003,14.723,0.022
60164.8592480002,14.698,0.010
60164.86214100011,14.702,0.010
60164.86517400015,14.679,0.010
60164.86807900015,14.718,0.010
60165.10796000017,14.938,0.030
60165.209489999805,14.939,0.016
60165.85674000019,14.846,0.077
60165.86059900001,14.783,0.051
60165.877080000006,14.905,0.026
60165.8911799998,15.083,0.028
60165.89827500004,15.027,0.013
60165.901145999786,15.01,0.013
60165.904027999844,15.061,0.013
60165.93136599986,14.903,0.019
60165.93425899977,14.931,0.018
60166.22293000016,15.121,0.017
60166.85261599999,15.054,0.014
60166.85482600005,15.05,0.015
60166.85717599979,15.037,0.014
60166.85938700009,15.04,0.013
60166.87510399986,15.058,0.013
60166.87665100023,15.186,0.013
60166.87799800001,15.067,0.013
60166.881076000165,15.052,0.013
60166.88396999985,15.054,0.014
60166.88879000023,15.055,0.025
60166.910149999894,14.73,0.104
60167.19284000015,15.257,0.027
60167.856238000095,15.218,0.013
60167.85843699984,15.234,0.013
60167.860809999984,15.218,0.013
60167.86299799988,15.197,0.013
60168.17069000006,15.435,0.031
60168.17163000023,15.399,0.030
60168.172549999785,15.438,0.031
60168.17345000012,15.354,0.030
60168.17807999998,15.69,0.083
60168.181220000144,15.393,0.018
60168.198795999866,15.438,0.055
60168.26322299987,15.371,0.051
60168.849154999945,15.347,0.015
60168.851331000216,15.354,0.014
60168.85368099995,15.347,0.013
60168.85586800007,15.333,0.013
60168.92138000019,15.361,0.054
60169.116309999954,15.487,0.028
60169.19793999987,15.546,0.020
60169.836459999904,15.518,0.038
60169.84787000017,15.421,0.015
60169.85005800007,15.447,0.015
60169.85237299977,15.44,0.014
60169.85455999989,15.453,0.014
60169.86828099983,15.509,0.012
60169.87820000015,15.423,0.040
60170.19884999981,15.612,0.018
60170.819730000105,15.628,0.038
60170.84971099999,15.519,0.015
60170.85189800011,15.495,0.015
60170.85421299981,15.52,0.015
60170.85641200002,15.508,0.015
60170.88682000013,15.734,0.043
60171.19755000016,15.654,0.018
60171.83554999996,15.675,0.057
60171.84921299992,15.536,0.019
60171.85140000004,15.549,0.018
60171.85371500021,15.616,0.018
60171.855903000105,15.552,0.018
60171.910550000146,15.682,0.055
60172.101079999935,15.636,0.048
60172.101119999774,15.627,0.089
60172.16508000018,15.686,0.038
60172.1660000002,15.794,0.038
60172.166910000145,15.743,0.038
60172.16782000009,15.656,0.035
60172.196669999976,15.713,0.018
60172.84921299992,15.561,0.016
60172.851424000226,15.556,0.015
60172.85373800015,15.578,0.015
60172.85592600005,15.558,0.015
60172.87112999987,15.454,0.042
60173.240160000045,15.725,0.019
60173.84934000019,15.601,0.016
60173.851515999995,15.586,0.015
60173.853866000194,15.576,0.016
60173.85606499994,15.573,0.016
60174.18250000011,15.779,0.037
60174.183410000056,15.741,0.038
60174.18433000008,15.709,0.038
60174.18524000002,15.783,0.038
60174.87226899993,15.631,0.015
60174.87445600005,15.646,0.015
60174.876771000214,15.608,0.015
60174.87894700002,15.603,0.016
60175.26838999987,15.765,0.022
60175.80384999979,15.687,0.064
60175.84922500001,15.619,0.017
60175.85003999993,15.649,0.069
60175.85140000004,15.66,0.017
60175.85376199987,15.604,0.017
60175.85594899999,15.679,0.018
60175.860832999926,15.554,0.043
60176.10583999986,15.857,0.062
60176.790229999926,15.695,0.019
60176.811050000135,15.822,0.0714
60176.84591400018,15.715,0.019
60176.848333000205,15.702,0.018
60176.85091400007,15.646,0.018
60176.85178000014,15.763,0.068
60176.853333000094,15.636,0.017
60176.85838000011,15.623,0.047
60176.86070000008,15.665,0.043
60176.87117999978,15.856,0.029
60177.8180300002,15.777,0.050
60177.846169000026,15.661,0.017
60177.84858800005,15.684,0.017
60177.851181000005,15.703,0.017
60177.85408600001,15.671,0.017
60178.084350000136,15.74,0.066
60178.80645000003,15.857,0.052
60178.81398000009,15.921,0.0769
60178.83901599981,15.728,0.018
60178.841434999835,15.713,0.018
60178.84401600016,15.677,0.017
60178.84643500019,15.696,0.017
60178.84844999993,15.647,0.060
60179.12541999994,15.664,0.064
60179.80886000022,15.714,0.048
60179.82740199985,15.547,0.060
60179.83917800011,15.737,0.020
60179.84159700014,15.718,0.019
60179.844144000206,15.726,0.019
60179.846586000174,15.761,0.019
60179.85385000007,15.601,0.057
60179.88568999991,15.85,0.037
60180.185130000114,15.871,0.022
60180.826528999954,15.613,0.060
60180.83137999987,15.674,0.051
60180.83937499998,15.783,0.021
60180.84226900013,15.746,0.020
60180.84531199979,15.732,0.020
60180.84820599994,15.732,0.021
60181.18485999992,15.909,0.049
60181.18556000013,15.919,0.024
60181.18577999994,15.831,0.045
60181.18669999996,15.979,0.053
60181.18759999983,15.961,0.051
60181.24244299997,15.756,0.089
60181.798810000066,15.656,0.054
60181.838200000115,15.756,0.079
60182.17920000013,15.901,0.051
60182.1801,15.855,0.049
60182.18102000002,15.779,0.050
60182.18192999996,15.829,0.053
60182.21902000019,15.926,0.026
60182.80225999979,15.692,0.060
60182.85288200015,15.914,0.046
60182.85525499983,15.925,0.046
60182.85761599988,15.866,0.041
60182.86707000015,15.713,0.080
60183.81460999977,15.819,0.087
60183.83299499983,15.918,0.021
60183.852477000095,15.792,0.030
60183.855359000154,15.746,0.023
60183.85839099996,15.759,0.025
60184.11699000001,15.884,0.079
60184.18545999983,15.925,0.029
60184.79738999996,15.722,0.104
60184.83094900008,15.762,0.027
60184.83381900005,15.746,0.026
60184.836852000095,15.788,0.026
60185.05190999992,15.863,0.102
60185.202260000166,15.974,0.041
60185.83376199985,15.754,0.030
60185.83712999988,15.745,0.028
60185.840381999966,15.74,0.032
60186.82031999994,15.825,0.065
60186.83348400006,15.854,0.031
60186.836852000095,15.838,0.032
60186.84008099977,15.78,0.034
60187.15726999985,16.096,0.150
60187.18096000003,15.971,0.072
60187.18186999997,15.887,0.069
60187.18280000007,16.02,0.076
60187.183699999936,15.886,0.070
60187.212729999796,15.962,0.048
60187.83358799992,15.822,0.026
60187.83699099999,15.812,0.028
60187.84022000013,15.784,0.028
60188.13769700006,15.767,0.070
60188.20661000023,15.961,0.064
60188.780629999936,15.769,0.060
60189.17890000017,15.989,0.027
60189.82647200022,15.779,0.049
60189.841570000164,15.757,0.102
60191.06669999985,15.805,0.086
60191.16847999999,15.98,0.021
60191.79485999979,15.764,0.052
60191.832454000134,15.83,0.018
60191.83583300002,15.785,0.018
60191.83590300009,14.785,0.006
60191.839062999934,15.78,0.017
60191.86321800016,15.961,0.043
60191.865410000086,15.913,0.051
60191.86677099997,15.951,0.043
60191.870323999785,15.955,0.043
60192.10119999992,15.998,0.084
60192.14894999983,16.145,0.127
60192.15492000012,15.914,0.049
60192.15583000006,15.819,0.046
60192.15675000008,15.992,0.049
60192.157660000026,15.893,0.049
60192.16784999985,15.957,0.021
60192.789309999906,15.924,0.051
60192.83620999986,15.783,0.061
60192.851809999906,15.861,0.037
60192.85700199986,15.916,0.056
60192.86054399982,15.832,0.052
60192.8640970001,15.909,0.053
60192.86695999978,16.063,0.059
60193.15236000018,15.898,0.047
60193.15326000005,15.842,0.045
60193.15418000007,15.979,0.047
60193.155090000015,15.922,0.048
60193.16625999985,15.974,0.021
60193.26364400005,15.921,0.118
60193.80225000018,15.897,0.050
60193.82067599986,15.746,0.068
60193.862110000104,15.928,0.045
60194.158619999886,15.904,0.047
60194.15954999998,16.026,0.049
60194.16045999993,16.012,0.053
60194.16137999995,15.984,0.050
60194.16514999978,15.971,0.022
60194.79149000021,16.015,0.056
60194.80456800014,14.799,0.010
60194.831253999844,15.79,0.064
60195.146850000136,15.957,0.023
60195.21572000021,15.846,0.051
60195.216630000155,15.885,0.057
60195.217559999786,15.935,0.116
60195.21847999981,15.809,0.054
60195.81989599997,15.825,0.018
60195.82362300018,15.861,0.017
60195.827198999934,15.813,0.016
60196.16378000006,15.965,0.024
60196.81988399988,15.855,0.017
60196.82363400003,15.862,0.016
60196.827211000025,15.813,0.015
60197.78885000013,15.708,0.052
60197.80989400018,15.692,0.076
60197.81542999996,15.764,0.079
60197.819931000005,15.876,0.017
60197.82365699997,15.818,0.015
60197.82723399997,15.85,0.016
60198.16168999998,15.974,0.022
60198.81870400021,15.893,0.017
60198.82243099995,15.876,0.016
60198.82599500008,15.845,0.016
60198.83148999978,15.707,0.057
60199.004689999856,15.948,0.101
60199.14630000014,15.998,0.023
60199.81987300003,15.874,0.017
60199.82355300011,15.826,0.017
60199.82713000011,15.81,0.016
60200.15911999997,16.022,0.022
60200.18082999997,16.06,0.060
60200.18174999999,15.908,0.053
60200.18265999993,15.898,0.051
60200.18359000003,15.946,0.056
60200.81980299996,15.873,0.022
