MJD,mag,uncert
60092.30177599983,11.096,0.002
60092.306522000115,11.095,0.002
60092.30868999986,11.124,0.003
60092.314999999944,11.094,0.002
60092.32009699987,11.096,0.002
60092.32294999994,11.13,0.003
60092.32761099981,11.096,0.002
60092.333432999905,11.094,0.002
60092.33867199998,11.099,0.002
60092.343907999806,11.095,0.002
60092.348964999896,11.093,0.002
60092.35436999984,11.092,0.002
60092.36014600005,11.094,0.002
60092.3665339998,11.097,0.001
60092.37275899993,11.099,0.001
60092.37801899994,11.098,0.001
60092.383249999955,11.1,0.001
60092.388511999976,11.098,0.001
60092.39377699979,11.1,0.002
60092.39899200015,11.092,0.002
60092.404260000214,11.099,0.001
60092.411214999855,11.099,0.002
60092.41712500015,11.099,0.002
60092.42087899987,11.086,0.022
60092.422358000185,11.101,0.002
60092.42741600005,11.099,0.002
60092.43267699983,11.102,0.002
60092.43819899997,11.1,0.002
60092.44664900005,11.099,0.002
60092.45225800015,11.099,0.002
60092.45737699978,11.101,0.002
60092.46226500021,11.104,0.002
60092.46720100008,11.102,0.004
60092.5820129998,11.042,0.029
60092.58214000007,10.963,0.026
60092.582268000115,11.093,0.026
60092.58239600016,11.001,0.028
60092.84903000016,11.1235,0.0079
60092.85461999988,11.017,0.003
60092.91113999998,11.095,0.004
60092.917779999785,10.805,0.038
60092.921052999794,11.054,0.002
60092.92251199996,11.048,0.002
60092.923957999796,11.059,0.002
60092.92541699996,11.04,0.002
60092.92687499989,11.055,0.002
60092.928332999814,11.044,0.002
60092.92964000022,11.16,0.005
60092.92979199998,11.052,0.002
60092.931237999815,11.063,0.002
60092.95110000018,11.09,0.011
60093.05210699979,11.141,0.015
60093.06561199995,11.089,0.004
60093.065868000034,11.083,0.004
60093.06612400012,11.091,0.004
60093.06638000021,11.082,0.004
60093.06663599983,11.093,0.004
60093.06689100014,11.1,0.004
60093.07427099999,11.053,0.014
60093.07574900007,11.059,0.015
60093.07723100018,11.052,0.013
60093.078714999836,11.065,0.012
60093.080196999945,11.059,0.013
60093.08167999983,11.066,0.012
60093.08316199994,11.057,0.012
60093.084644000046,11.066,0.012
60093.086130000185,11.046,0.019
60093.08761199983,11.065,0.018
60093.08909399994,11.08,0.018
60093.09057699982,11.057,0.013
60093.09205899993,11.057,0.019
60093.09354500007,11.064,0.012
60093.09506999981,11.072,0.011
60093.09650899982,11.057,0.012
60093.09799099993,11.054,0.012
60093.09947399981,11.054,0.012
60093.10095799994,11.054,0.012
60093.10243699979,11.057,0.012
60093.1039189999,11.056,0.012
60093.120509999804,11.112,0.001
60093.14019000018,11.068,0.004
60093.1462340001,11.115,0.004
60093.14929000009,11.073,0.009
60093.14936499996,11.103,0.003
60093.15289299982,11.113,0.003
60093.156200000085,11.11,0.003
60093.1595040001,11.109,0.002
60093.16197999986,11.13,0.005
60093.16285600001,11.108,0.002
60093.163250000216,11.114,0.005
60093.16427000007,11.026,0.050
60093.165070000105,11.084,0.050
60093.16527999984,11.135,0.005
60093.16586000007,11.079,0.050
60093.16617400013,11.11,0.002
60093.166660000104,11.063,0.050
60093.16746000014,11.094,0.050
60093.16826000018,11.079,0.050
60093.168539999984,11.13,0.005
60093.16905000014,11.095,0.050
60093.16985000018,11.105,0.050
60093.16985000018,11.123,0.003
60093.17065000022,11.102,0.050
60093.1709139999,11.107,0.003
60093.17144000018,11.057,0.050
60093.17180000013,11.131,0.005
60093.17224000022,11.095,0.050
60093.17303999979,11.072,0.050
60093.17383999983,11.082,0.050
60093.17463999987,11.059,0.050
60093.175050000194,11.131,0.005
60093.175439999904,11.123,0.050
60093.17551199999,11.108,0.002
60093.17623999994,11.067,0.050
60093.17703999998,11.094,0.050
60093.17784000002,11.095,0.050
60093.178299999796,11.12,0.006
60093.17862999998,11.074,0.050
60093.17882000003,11.11,0.002
60093.17943000002,11.082,0.050
60093.18024000013,11.086,0.050
60093.180300000124,11.128,0.003
60093.18104000017,11.092,0.050
60093.18155999994,11.133,0.005
60093.18183000013,11.093,0.050
60093.18215700006,11.112,0.002
60093.18263000017,11.112,0.050
60093.18343000021,11.063,0.050
60093.18422999978,11.068,0.050
60093.184810000006,11.124,0.006
60093.18502000021,11.088,0.050
60093.18553399993,11.109,0.002
60093.18581999978,11.053,0.050
60093.1860799999,11.083,0.010
60093.18661999982,11.06,0.050
60093.18741999986,11.076,0.050
60093.18807000015,11.135,0.005
60093.188219999894,11.107,0.050
60093.18891600007,11.11,0.002
60093.18901999993,11.12,0.050
60093.18981999997,11.073,0.050
60093.19062000001,11.098,0.050
60093.19077999983,11.123,0.003
60093.19132000022,11.131,0.006
60093.19142000005,11.048,0.050
60093.19167000009,11.1,0.05
60093.192220000084,11.06,0.050
60093.192228000145,11.108,0.002
60093.193010000046,11.083,0.050
60093.193810000084,11.08,0.050
60093.19461000012,11.093,0.050
60093.19541000016,11.058,0.050
60093.19552099984,11.107,0.002
60093.1962100002,11.067,0.050
60093.19700000016,11.106,0.050
60093.1978000002,11.116,0.050
60093.19842999987,11.078,0.003
60093.19859999977,11.124,0.050
60093.1989099998,11.106,0.002
60093.1993900002,11.104,0.050
60093.20018999977,11.099,0.050
60093.20098999981,11.102,0.050
60093.20129999984,11.126,0.003
60093.20179999992,11.089,0.050
60093.20226200018,11.104,0.002
60093.20259999996,11.085,0.050
60093.20338999992,11.114,0.050
60093.20418999996,11.128,0.050
60093.20499,11.072,0.050
60093.20558700012,11.108,0.002
60093.205790000036,11.075,0.050
60093.206590000074,11.071,0.050
60093.20739000011,11.062,0.050
60093.20819000015,11.054,0.050
60093.20885499986,11.104,0.002
60093.20899000019,11.06,0.050
60093.209790000226,11.07,0.050
60093.2105899998,11.079,0.050
60093.21138999984,11.075,0.050
60093.21172000002,11.121,0.003
60093.212189999875,11.103,0.050
60093.21228200011,11.111,0.002
60093.21298999991,11.096,0.050
60093.21378999995,11.078,0.050
60093.21458999999,11.124,0.050
60093.21539000003,11.089,0.050
60093.21620000014,11.105,0.050
60093.2169900001,11.098,0.050
60093.21757300012,11.102,0.002
60093.21779000014,11.069,0.050
60093.21859000018,11.116,0.050
60093.21939000022,11.108,0.050
60093.22018999979,11.086,0.050
60093.22098000022,11.113,0.050
60093.221359000076,11.099,0.002
60093.22177999979,11.115,0.050
60093.22227999987,11.125,0.003
60093.22257999983,11.104,0.050
60093.223379999865,11.105,0.050
60093.2241799999,11.076,0.050
60093.22465399979,11.104,0.002
60093.22497999994,11.117,0.050
60093.22577999998,11.058,0.050
60093.22658000002,11.099,0.050
60093.227380000055,11.087,0.050
60093.228062000126,11.105,0.002
60093.22818000009,11.072,0.050
60093.22898000013,11.067,0.050
60093.22978000017,11.103,0.050
60093.23058000021,11.062,0.050
60093.23137999978,11.067,0.050
60093.231387000065,11.107,0.002
60093.23217999982,11.081,0.050
60093.232880000025,11.119,0.003
60093.232979999855,11.074,0.050
60093.23377999989,11.097,0.050
60093.23457999993,11.079,0.050
60093.234670999926,11.102,0.002
60093.23537999997,11.075,0.050
60093.2380570001,11.107,0.002
60093.241276999936,11.108,0.002
60093.2433600002,11.13,0.003
60093.24476899998,11.106,0.002
60093.2481300002,11.108,0.002
60093.25146599999,11.105,0.002
60093.25388999982,11.115,0.003
60093.25464700023,11.1,0.003
60093.257627999876,11.111,0.006
60093.263995999936,11.109,0.002
60093.26431,11.12,0.003
60093.267649000045,11.114,0.003
60093.270820999984,11.107,0.003
60093.27455099998,11.118,0.003
60093.27466000011,11.116,0.003
60093.27739199996,11.104,0.002
60093.280720000155,11.106,0.002
60093.284132999834,11.112,0.002
60093.28523000004,11.121,0.003
60093.28754399996,11.105,0.002
60093.29095399985,11.105,0.002
60093.29410899989,11.105,0.002
60093.2958399998,11.132,0.003
60093.297425,11.103,0.002
60093.30080100009,11.103,0.002
60093.30565600004,11.105,0.002
60093.30654999986,11.119,0.003
60093.309934999794,11.106,0.002
60093.31338000018,11.108,0.002
60093.31654699985,11.1,0.002
60093.31715000002,11.132,0.003
60093.32007399993,11.105,0.002
60093.32341900002,11.108,0.002
60093.32668100018,11.106,0.002
60093.33008099999,11.108,0.002
60093.3333970001,11.107,0.002
60093.33677300019,11.104,0.002
60093.3381500002,11.12,0.003
60093.33960099984,11.101,0.002
60093.34344800003,11.107,0.002
60093.347219000105,11.106,0.002
60093.35303799994,11.108,0.002
60093.355080000125,11.085,0.012
60093.35640300019,11.104,0.002
60093.35920999991,11.126,0.003
60093.35973899998,11.106,0.002
60093.362614000216,11.109,0.002
60093.36643899977,11.108,0.002
60093.36986100022,11.106,0.002
60093.3731300002,11.108,0.002
60093.376457999926,11.105,0.002
60093.379821000155,11.1,0.003
60093.380359999835,11.124,0.003
60093.38312799996,11.108,0.002
60093.38660799991,11.105,0.002
60093.39253199985,11.109,0.002
60093.39578999998,11.109,0.002
60093.400131000206,11.109,0.002
60093.401279999875,11.124,0.003
60093.40472699981,11.11,0.002
60093.40811200021,11.108,0.002
60093.411121999845,11.107,0.003
60093.411739999894,11.128,0.003
60093.414747000206,11.108,0.002
60093.4181400002,11.111,0.002
60093.42118299985,11.223,0.010
60093.421447,11.109,0.002
60093.42224999983,11.132,0.003
60093.42482399987,11.109,0.002
60093.4281299999,11.115,0.002
60093.43184599979,11.109,0.002
60093.43282000022,11.117,0.003
60093.43786500022,11.109,0.002
60093.44167299988,11.109,0.002
60093.443299999926,11.116,0.003
60093.44470799994,11.117,0.002
60093.44808600005,11.111,0.002
60093.45141000021,11.113,0.002
60093.45479100011,11.116,0.002
60093.457957000006,11.117,0.002
60093.461416000035,11.113,0.002
60093.46473499993,11.113,0.003
60093.87162199989,11.123,0.002
60093.87361699995,11.125,0.002
60093.88000399992,11.119,0.002
60093.88189999992,11.049,0.026
60093.885660000145,11.108,0.004
60093.89440000011,11.052,0.005
60093.896600000095,11.06,0.005
60093.89880000008,11.054,0.005
60093.90100000007,11.057,0.006
60093.90121999988,11.089,0.048
60093.901659999974,11.111,0.048
60093.90211000014,11.071,0.048
60093.90255999984,11.086,0.048
60093.90299999993,11.093,0.048
60093.90320000006,11.053,0.005
60093.9034500001,11.055,0.048
60093.9038999998,11.084,0.048
60093.90433999989,11.107,0.048
60093.90479000006,11.085,0.048
60093.905240000226,11.076,0.048
60093.90567999985,11.087,0.048
60093.90613000002,11.082,0.048
60093.906580000184,11.089,0.048
60093.90701999981,11.086,0.048
60093.90746999998,11.096,0.048
60093.90792000014,11.091,0.048
60093.90835999977,11.085,0.048
60093.908809999935,11.076,0.048
60093.9092600001,11.087,0.048
60093.90970000019,11.096,0.048
60093.910149999894,11.078,0.048
60093.91060000006,11.094,0.048
60093.91105000023,11.11,0.048
60093.91148999985,11.103,0.048
60093.91194000002,11.083,0.048
60093.92634300003,11.054,0.002
60093.92778899986,11.057,0.002
60093.92924800003,11.064,0.002
60093.92947999993,11.095,0.003
60093.930705999956,11.055,0.002
60093.93215300003,11.064,0.002
60093.93361099996,11.056,0.002
60093.93506899988,11.062,0.002
60093.9365389999,11.059,0.002
60093.98525500018,11.095,0.007
60094.01372999977,11.111,0.022
60094.08600000013,11.2,0.1
60094.1115199998,11.076,0.055
60094.14723900007,11.112,0.005
60094.15059000021,11.141,0.006
60094.1518910001,11.11,0.003
60094.1540000001,11.138,0.006
60094.156601999886,11.108,0.003
60094.157250000164,11.135,0.006
60094.160550000146,11.136,0.006
60094.161495000124,11.111,0.003
60094.16380000021,11.132,0.006
60094.167100000195,11.131,0.006
60094.16732000001,11.105,0.003
60094.168690000195,11.074,0.015
60094.17035999987,11.139,0.006
60094.17201999994,11.111,0.050
60094.1728099999,11.092,0.050
60094.173462999985,11.109,0.003
60094.17360999994,11.097,0.050
60094.17360999994,11.135,0.006
60094.17440999998,11.12,0.050
60094.175210000016,11.095,0.050
60094.176010000054,11.094,0.050
60094.176800000016,11.108,0.050
60094.17687000008,11.136,0.006
60094.177600000054,11.103,0.050
60094.1780559998,11.108,0.003
60094.17840000009,11.079,0.050
60094.17920000013,11.093,0.050
60094.17999000009,11.097,0.050
60094.18012000015,11.135,0.006
60094.18079000013,11.084,0.050
60094.18159000017,11.096,0.050
60094.182390000205,11.105,0.050
60094.18287200015,11.11,0.003
60094.18318999978,11.108,0.050
60094.183989999816,11.121,0.050
60094.18477999978,11.094,0.050
60094.185579999816,11.095,0.050
60094.186379999854,11.079,0.050
60094.18717999989,11.078,0.050
60094.18763400009,11.108,0.003
60094.18797999993,11.088,0.050
60094.18877999997,11.113,0.050
60094.189580000006,11.104,0.050
60094.190380000044,11.083,0.050
60094.19118000008,11.108,0.050
60094.19198000012,11.098,0.050
60094.19238500018,11.108,0.003
60094.19278000016,11.096,0.050
60094.193580000196,11.093,0.050
60094.19437999977,11.082,0.050
60094.194440000225,11.1,0.05
60094.195179999806,11.068,0.050
60094.195979999844,11.105,0.050
60094.19677999988,11.087,0.050
60094.19720500009,11.106,0.003
60094.19757999992,11.111,0.050
60094.19837999996,11.074,0.050
60094.199179999996,11.116,0.050
60094.199980000034,11.08,0.050
60094.20078000007,11.075,0.050
60094.20158000011,11.116,0.050
60094.20193800004,11.113,0.003
60094.20238000015,11.108,0.050
60094.203180000186,11.11,0.050
60094.203980000224,11.075,0.050
60094.204779999796,11.1,0.050
60094.205579999834,11.134,0.050
60094.20637999987,11.102,0.050
60094.2067809999,11.103,0.003
60094.20717999991,11.098,0.050
60094.20797999995,11.098,0.050
60094.20876999991,11.082,0.050
60094.20956999995,11.124,0.050
60094.210369999986,11.077,0.050
60094.211170000024,11.08,0.050
60094.21197000006,11.095,0.050
60094.2127700001,11.07,0.050
60094.21289800014,11.104,0.003
60094.21357000014,11.127,0.050
60094.214370000176,11.123,0.050
60094.215170000214,11.105,0.050
60094.21596999979,11.113,0.050
60094.216760000214,11.084,0.050
60094.21725700004,11.123,0.001
60094.217559999786,11.1,0.050
60094.21776999999,11.107,0.004
60094.218359999824,11.109,0.050
60094.21863000002,11.108,0.003
60094.21915999986,11.092,0.050
60094.2199599999,11.087,0.050
60094.22075999994,11.097,0.050
60094.221559999976,11.13,0.050
60094.222360000014,11.061,0.050
60094.22316000005,11.094,0.050
60094.22359499987,11.106,0.003
60094.22396000009,11.112,0.050
60094.22476000013,11.068,0.050
60094.225560000166,11.125,0.050
60094.22630000021,11.098,0.035
60094.226360000204,11.092,0.050
60094.22715999978,11.093,0.050
60094.227959999815,11.075,0.050
60094.22837400017,11.107,0.003
60094.22875999985,11.095,0.050
60094.22955999989,11.092,0.050
60094.23035999993,11.106,0.050
60094.23115999997,11.118,0.050
60094.231960000005,11.095,0.050
60094.23276000004,11.076,0.050
60094.2329549999,11.101,0.003
60094.23356000008,11.133,0.050
60094.23436000012,11.084,0.050
60094.23517000023,11.118,0.050
60094.235960000195,11.113,0.050
60094.23676000023,11.107,0.050
60094.237559999805,11.084,0.050
60094.23812100012,11.104,0.003
60094.23836999992,11.092,0.050
60094.23916999996,11.095,0.050
60094.239969999995,11.086,0.050
60094.24077000003,11.117,0.050
60094.24157000007,11.067,0.050
60094.24237000011,11.062,0.050
60094.24303600006,11.101,0.004
60094.24316000007,11.104,0.050
60094.24741900014,11.106,0.003
60094.252115999814,11.105,0.003
60094.257708999794,11.101,0.004
60094.264322999865,11.102,0.004
60094.26881999988,11.101,0.003
60094.27433599997,11.105,0.005
60094.27826299984,11.112,0.006
60094.27829999989,11.1,0.1
60094.282883000094,11.104,0.005
60094.2883700002,11.1,0.005
60094.29372800002,11.106,0.006
60094.29829100007,11.098,0.006
60094.30456299987,11.103,0.004
60094.309473999776,11.111,0.004
60094.31385099981,11.102,0.005
60094.31942899991,11.101,0.005
60094.321609999985,11.103,0.009
60094.32195500005,11.351,0.001
60094.32881999994,11.101,0.003
60094.33330400009,11.107,0.003
60094.340904000215,11.101,0.003
60094.34536400018,11.105,0.003
60094.35044900002,11.104,0.003
60094.35502200015,11.103,0.003
60094.3597769998,11.104,0.002
60094.36428700015,11.101,0.003
60094.369374,11.103,0.003
60094.374137999956,11.102,0.003
60094.37953499984,11.102,0.003
60094.38615800021,11.107,0.002
60094.3910050001,11.108,0.002
60094.39586299984,11.108,0.002
60094.40048700012,11.109,0.002
60094.40548299998,11.107,0.002
60094.41001500003,11.108,0.002
60094.41481100023,11.107,0.002
60094.41958299978,11.109,0.002
60094.42540600011,11.106,0.002
60094.43194400007,11.105,0.002
60094.43746999977,11.107,0.002
60094.44231100008,11.113,0.002
60094.4471280002,11.109,0.002
60094.45186599996,11.108,0.002
60094.45662399987,11.111,0.002
60094.46135400003,11.11,0.003
60094.46607000008,11.114,0.003
60094.852099999785,11.048,0.024
60094.862906999886,11.113,0.006
60094.87331999978,11.043,0.012
60094.873649999965,11.026,0.012
60094.89735000022,11.152,0.004
60094.93113599997,11.101,0.008
60094.99583999999,11.118,0.006
60095.03952000011,11.104,0.013
60095.040359999985,11.106,0.012
60095.041629999876,11.101,0.011
60095.1571800001,11.109,0.002
60095.16649000021,11.1,0.002
60095.16944999993,11.085,0.050
60095.17024999997,11.131,0.050
60095.17103999993,11.112,0.050
60095.171839999966,11.108,0.050
60095.172640000004,11.148,0.050
60095.17344000004,11.074,0.050
60095.17424000008,11.093,0.050
60095.174380000215,11.086,0.016
60095.17504000012,11.092,0.050
60095.17583000008,11.09,0.050
60095.17583000008,11.099,0.002
60095.17663000012,11.072,0.050
60095.177430000156,11.098,0.050
60095.178230000194,11.096,0.050
60095.17903000023,11.135,0.050
60095.179829999804,11.123,0.050
60095.18062999984,11.111,0.050
60095.18142999988,11.092,0.050
60095.18222999992,11.125,0.050
60095.18302999996,11.095,0.050
60095.183829999994,11.123,0.050
60095.18463000003,11.108,0.050
60095.18543000007,11.085,0.050
60095.18623000011,11.08,0.050
60095.18702000007,11.15,0.050
60095.18782000011,11.103,0.050
60095.188620000146,11.095,0.050
60095.189420000184,11.058,0.050
60095.19022000022,11.089,0.050
60095.191019999795,11.118,0.050
60095.19181999983,11.085,0.050
60095.192609999795,11.076,0.050
60095.19340999983,11.102,0.050
60095.19420999987,11.126,0.050
60095.19500999991,11.109,0.050
60095.19579999987,11.097,0.050
60095.19659999991,11.138,0.050
60095.197399999946,11.077,0.050
60095.19792000018,11.11,0.05
60095.198199999984,11.11,0.050
60095.19900000002,11.103,0.050
60095.19980000006,11.111,0.050
60095.2006000001,11.122,0.050
60095.201400000136,11.078,0.051
60095.202200000174,11.125,0.050
60095.20300000021,11.124,0.050
60095.203799999785,11.117,0.050
60095.20459999982,11.111,0.050
60095.20539999986,11.061,0.050
60095.2061999999,11.085,0.050
60095.20699999994,11.129,0.050
60095.207799999975,11.153,0.050
60095.20860000001,11.088,0.050
60095.209389999975,11.126,0.050
60095.21020000009,11.147,0.050
60095.21090999991,11.1,0.010
60095.21100000013,11.104,0.050
60095.211800000165,11.075,0.050
60095.21259000013,11.081,0.050
60095.213390000165,11.109,0.050
60095.2141900002,11.11,0.050
60095.214989999775,11.096,0.050
60095.21578999981,11.114,0.050
60095.21658999985,11.096,0.050
60095.21737999981,11.089,0.050
60095.21817999985,11.067,0.050
60095.21897999989,11.097,0.050
60095.21977999993,11.064,0.050
60095.220579999965,11.086,0.050
60095.22138,11.107,0.050
60095.222169999965,11.069,0.050
60095.22297,11.072,0.050
60095.22377000004,11.097,0.050
60095.22457000008,11.104,0.050
60095.22537000012,11.106,0.050
60095.226170000155,11.113,0.050
60095.22697000019,11.089,0.050
60095.227760000154,11.113,0.050
60095.22856000019,11.096,0.050
60095.22936000023,11.121,0.050
60095.2301599998,11.097,0.050
60095.23095999984,11.073,0.050
60095.23175999988,11.091,0.050
60095.23255999992,11.137,0.050
60095.233359999955,11.064,0.050
60095.23415999999,11.129,0.050
60095.23496000003,11.09,0.050
60095.23576000007,11.09,0.050
60095.23656000011,11.114,0.050
60095.237360000145,11.075,0.050
60095.23816000018,11.08,0.050
60095.23896000022,11.154,0.050
60095.23976999987,11.14,0.050
60095.24056999991,11.129,0.050
60095.27485000016,11.077,0.002
60095.42187099997,11.068,0.021
60095.84352000011,11.056,0.003
60095.84585000016,11.139,0.007
60095.85016999999,11.117,0.007
60095.85719999997,11.037,0.0060
60095.86599999992,10.994,0.057
60095.87265999988,11.1598,0.0045
60095.917014000006,11.086,0.002
60095.91847199993,11.078,0.002
60095.91991900001,11.089,0.002
60095.92137699993,11.087,0.002
60095.9228360001,11.092,0.002
60095.92609999981,10.936,0.028
60096.055749999825,11.252,0.006
60096.10599000007,11.405,0.0002
60096.15236999979,11.168,0.007
60096.15565000009,11.166,0.007
60096.15892999992,11.158,0.007
60096.16221000021,11.162,0.007
60096.165519999806,11.175,0.007
60096.16877999995,11.17,0.007
60096.17205000017,11.17,0.007
60096.17531999992,11.163,0.007
60096.178580000065,11.166,0.007
60096.18184000021,11.169,0.007
60096.19792000018,11.15,0.05
60096.22323000012,11.15,0.050
60096.22403000016,11.139,0.050
60096.22482000012,11.081,0.050
60096.22562000016,11.123,0.050
60096.226429999806,11.104,0.050
60096.227229999844,11.124,0.050
60096.22802999988,11.107,0.050
60096.22882999992,11.105,0.050
60096.22961999988,11.151,0.050
60096.23041999992,11.117,0.050
60096.23121999996,11.078,0.050
60096.232019999996,11.141,0.050
60096.23280999996,11.124,0.050
60096.233609999996,11.134,0.050
60096.234410000034,11.098,0.050
60096.23521000007,11.114,0.050
60096.23601000011,11.15,0.050
60096.23681000015,11.118,0.050
60096.237610000186,11.152,0.050
60096.238410000224,11.142,0.050
60096.239209999796,11.149,0.050
60096.24000000022,11.108,0.050
60096.240799999796,11.123,0.050
60096.241599999834,11.104,0.050
60096.24239999987,11.11,0.050
60096.24319999991,11.119,0.050
60096.244010000024,11.115,0.050
60096.24481000006,11.081,0.050
60096.2456100001,11.105,0.050
60096.24640000006,11.074,0.050
60096.2472000001,11.089,0.051
60096.24800000014,11.141,0.050
60096.248800000176,11.147,0.050
60096.249600000214,11.128,0.050
60096.250399999786,11.116,0.050
60096.251190000214,11.133,0.050
60096.251989999786,11.148,0.050
60096.252789999824,11.117,0.050
60096.25358999986,11.115,0.050
60096.2543899999,11.152,0.050
60096.25518999994,11.152,0.050
60096.255989999976,11.114,0.050
60096.256790000014,11.134,0.050
60096.25759000005,11.138,0.050
60096.258380000014,11.104,0.050
60096.25918000005,11.129,0.050
60096.25998000009,11.125,0.050
60096.26078000013,11.137,0.050
60096.261580000166,11.139,0.050
60096.262380000204,11.135,0.050
60096.263179999776,11.134,0.050
60096.263970000204,11.123,0.050
60096.264769999776,11.139,0.050
60096.265569999814,11.147,0.050
60096.266359999776,11.17,0.050
60096.267159999814,11.092,0.051
60096.26795999985,11.164,0.050
60096.26875999989,11.114,0.050
60096.26955999993,11.126,0.050
60096.270359999966,11.121,0.050
60096.271160000004,11.116,0.050
60096.27196000004,11.101,0.050
60096.27276000008,11.119,0.050
60096.27356000012,11.111,0.051
60096.274360000156,11.107,0.051
60096.275160000194,11.127,0.050
60096.27596000023,11.151,0.050
60096.276759999804,11.125,0.050
60096.27755999984,11.155,0.050
60096.27835999988,11.125,0.050
60096.27915999992,11.111,0.051
60096.279959999956,11.105,0.051
60096.28074999992,11.15,0.050
60096.281549999956,11.136,0.050
60096.282349999994,11.153,0.050
60096.28315000003,11.118,0.051
60096.28395000007,11.097,0.051
60096.28475000011,11.117,0.051
60096.28554000007,11.108,0.051
60096.28634000011,11.138,0.051
60096.287140000146,11.132,0.050
60096.287940000184,11.157,0.050
60096.28874000022,11.133,0.051
60096.289539999794,11.116,0.051
60096.29033000022,11.153,0.050
60096.291129999794,11.137,0.050
60096.29192999983,11.143,0.050
60096.29272999987,11.095,0.051
60096.29351999983,11.096,0.051
60096.29431999987,11.126,0.051
60096.383530000225,11.13,0.003
60096.38403999992,11.138,0.003
60096.38462000014,11.152,0.003
60096.385120000225,11.136,0.003
60096.39118999988,11.151,0.003
60096.39170000004,11.137,0.004
60096.39220000012,11.13,0.003
60096.39270999981,11.132,0.003
60096.84518999979,11.089,0.003
60096.877222000156,11.142,0.012
60096.878099999856,11.054,0.019
60096.88244199986,11.1887,0.0251
60096.89464000007,11.11,0.02
60096.90085500013,11.2168,0.0246
60096.90629900014,11.1989,0.0343
60096.913040000014,11.168,0.003
60096.91505699977,11.155,0.006
60097.17732999986,11.169,0.051
60097.1781299999,11.135,0.051
60097.17892999994,11.16,0.051
60097.1797199999,11.156,0.051
60097.180519999936,11.129,0.051
60097.181319999974,11.155,0.051
60097.18212000001,11.147,0.051
60097.18292000005,11.152,0.051
60097.18372000009,11.146,0.051
60097.18451000005,11.14,0.051
60097.18531000009,11.16,0.051
60097.186110000126,11.161,0.051
60097.186910000164,11.141,0.051
60097.1877100002,11.142,0.051
60097.188370000105,11.136,0.010
60097.188509999774,11.151,0.051
60097.1893000002,11.195,0.051
60097.190099999774,11.141,0.051
60097.19089999981,11.127,0.051
60097.19169999985,11.153,0.051
60097.19249999989,11.162,0.051
60097.193299999926,11.171,0.051
60097.194099999964,11.128,0.051
60097.1949,11.142,0.051
60097.19570000004,11.165,0.051
60097.19649,11.16,0.051
60097.19729000004,11.108,0.051
60097.19809000008,11.119,0.051
60097.198890000116,11.145,0.051
60097.199690000154,11.14,0.051
60097.20049000019,11.134,0.051
60097.20129000023,11.148,0.051
60097.2020899998,11.151,0.051
60097.20288000023,11.142,0.051
60097.2036799998,11.184,0.051
60097.20447999984,11.138,0.051
60097.20527999988,11.127,0.051
60097.206079999916,11.115,0.051
60097.206879999954,11.155,0.051
60097.20767999999,11.165,0.051
60097.20848000003,11.122,0.051
60097.23699000012,11.139,0.003
60097.237499999814,11.143,0.003
60097.23800999997,11.133,0.003
60097.23858000012,11.143,0.003
60097.244489999954,11.139,0.003
60097.244990000036,11.141,0.003
60097.24549000012,11.142,0.003
60097.24599999981,11.148,0.003
60097.27969999984,11.153,0.003
60097.28022000007,11.16,0.003
60097.280720000155,11.149,0.003
60097.28122999985,11.138,0.003
60097.29247999983,11.151,0.003
60097.293060000055,11.145,0.003
60097.29356000014,11.153,0.003
60097.29406000022,11.154,0.003
60097.847420000006,11.086,0.003
60097.87237,11.153,0.012
60097.87270000018,11.152,0.012
60097.87706300011,11.179,0.014
60097.90148,11.206,0.004
60097.91288200021,11.14,0.002
60097.914340000134,11.144,0.002
60097.91578700021,11.136,0.002
60097.9603240001,11.153,0.010
60097.97792800004,11.154,0.002
60097.9793870002,11.148,0.002
60098.03764999984,11.01,0.05
60098.064325999934,11.158,0.024
60098.06580899982,11.169,0.021
60098.06729099993,11.16,0.025
60098.068773000035,11.174,0.020
60098.070255000144,11.16,0.020
60098.0717389998,11.151,0.019
60098.07322099991,11.158,0.018
60098.074705000035,11.149,0.019
60098.076185999904,11.143,0.018
60098.07766899979,11.152,0.018
60098.07915400015,11.142,0.018
60098.154070000164,11.22,0.008
60098.15738000022,11.222,0.008
60098.1606399999,11.221,0.008
60098.16390000004,11.214,0.008
60098.16718999995,11.23,0.008
60098.17045000009,11.222,0.008
60098.17090999987,11.194,0.051
60098.17170999991,11.185,0.051
60098.172509999946,11.185,0.051
60098.173309999984,11.177,0.051
60098.17370999977,11.223,0.008
60098.174099999946,11.204,0.051
60098.17489999998,11.172,0.051
60098.17570000002,11.12,0.051
60098.17650000006,11.174,0.051
60098.17696999991,11.223,0.008
60098.1773000001,11.146,0.051
60098.17809000006,11.163,0.051
60098.17890000017,11.185,0.051
60098.17970000021,11.208,0.051
60098.18025999982,11.229,0.008
60098.180499999784,11.206,0.051
60098.18129999982,11.181,0.051
60098.18209999986,11.156,0.051
60098.1828999999,11.178,0.051
60098.1835599998,11.219,0.008
60098.183699999936,11.163,0.051
60098.184499999974,11.207,0.051
60098.18531000009,11.186,0.051
60098.186110000126,11.129,0.051
60098.186910000164,11.155,0.051
60098.18771999981,11.153,0.051
60098.18848000001,11.172,0.010
60098.18851999985,11.195,0.051
